"","Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio","City","holc_grade","ratio_n_obs_sp_richness"
"3870","B81",11,6,11.1201342330153,0.272727272727272,53.9561832103269,1.83333333333333,"Los Angeles","B",1.83
"3871","B82",71,29,57.6509180362422,0.267605633802816,50.3027549045605,2.44827586206897,"Los Angeles","B",2.45
"3872","B83",10,7,21.080516841483,0.5,33.2060169712023,1.42857142857143,"Los Angeles","B",1.43
"3874","B85",59,25,44.0260484421877,0.220338983050848,56.78456478516,2.36,"Los Angeles","B",2.36
"3875","B86",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667,"Los Angeles","B",1.17
"3876","B87",3,3,NA,NA,NA,1,"Los Angeles","B",1
"3880","B90",15,12,50.5293872542705,0.6,23.7485563393326,1.25,"Los Angeles","B",1.25
"3881","B91",65,28,49.8431833251363,0.215384615384615,56.176187257846,2.32142857142857,"Los Angeles","B",2.32
"3885","B95",44,21,40.0841557403893,0.227272727272727,52.3897774871684,2.0952380952381,"Los Angeles","B",2.1
"3887","B97",44,25,53.8253885587608,0.295454545454547,46.4464830991562,1.76,"Los Angeles","B",1.76
"3888","B98",43,28,84.9047673640045,0.465116279069768,32.9781246322225,1.53571428571429,"Los Angeles","B",1.54
"3889","B99",67,26,41.3851184799612,0.149253731343283,62.8245150792289,2.57692307692308,"Los Angeles","B",2.58
"3890","C1",66,34,68.5909050553851,0.257575757575758,49.5692540760995,1.94117647058824,"Los Angeles","C",1.94
"3894","C102",3,3,NA,NA,NA,1,"Los Angeles","C",1
"3895","C103",13,11,60.7022601515724,0.692307692307692,18.1212362975171,1.18181818181818,"Los Angeles","C",1.18
"3896","C104",70,36,75.4279105804847,0.314285714285717,47.7276908811978,1.94444444444444,"Los Angeles","C",1.94
"3898","C106",45,26,60.5333385925173,0.333333333333332,42.9515381185566,1.73076923076923,"Los Angeles","C",1.73
"3901","C109",51,30,81.7583400273887,0.411764705882355,36.6935042834164,1.7,"Los Angeles","C",1.7
"3902","C11",3,3,NA,NA,NA,1,"Los Angeles","C",1
"3903","C11",25,15,36.9123398804098,0.359999999999999,40.6368169793561,1.66666666666667,"Los Angeles","C",1.67
"3909","C115",34,20,48.2133315145169,0.352941176470587,41.4823024498485,1.7,"Los Angeles","C",1.7
"3910","C116",62,38,93.027025368768,0.338709677419352,40.8483447141993,1.63157894736842,"Los Angeles","C",1.63
"3912","C118",115,39,57.8984571041429,0.14782608695652,67.3593079170487,2.94871794871795,"Los Angeles","C",2.95
"3913","C119",46,25,53.5715475749716,0.282608695652172,46.6665630015884,1.84,"Los Angeles","C",1.84
"3914","C12",159,58,114.129519071464,0.232704402515722,50.8194553625365,2.74137931034483,"Los Angeles","C",2.74
"3915","C120",122,43,64.8322204817659,0.122950819672134,66.3250459115368,2.83720930232558,"Los Angeles","C",2.84
"3916","C121",23,16,51.7642759415224,0.521739130434781,30.909347632091,1.4375,"Los Angeles","C",1.44
"3920","C125",142,61,130.55575459502,0.274647887323944,46.7233330229066,2.32786885245902,"Los Angeles","C",2.33
"3923","C128",122,45,75.8966224983303,0.172131147540981,59.2911759689833,2.71111111111111,"Los Angeles","C",2.71
"3924","C129",41,14,22.091530671661,0.121951219512194,63.3727024536114,2.92857142857143,"Los Angeles","C",2.93
"3926","C130",18,17,280.335740280869,0.888888888888889,6.06415720769948,1.05882352941176,"Los Angeles","C",1.06
"3927","C131",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Los Angeles","C",1.12
"3929","C133",78,33,54.0001722935263,0.192307692307693,61.1109161293475,2.36363636363636,"Los Angeles","C",2.36
"3931","C136",41,36,298.649309330076,0.780487804878049,12.054271975634,1.13888888888889,"Los Angeles","C",1.14
"3933","C138",208,73,140.772719525941,0.192307692307693,51.8566383073588,2.84931506849315,"Los Angeles","C",2.85
"3934","C139",44,21,38.209729390157,0.25,54.9598239379568,2.0952380952381,"Los Angeles","C",2.1
"3939","C143",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667,"Los Angeles","C",1.17
"3940","C144",31,18,42.8053150578242,0.322580645161288,42.0508527403301,1.72222222222222,"Los Angeles","C",1.72
"3941","C145",10,10,NA,NA,NA,1,"Los Angeles","C",1
"3943","C145",12,9,29.0636214220099,0.5,30.9665470428413,1.33333333333333,"Los Angeles","C",1.33
"3944","C146",3,3,NA,NA,NA,1,"Los Angeles","C",1
"3945","C147",5,5,NA,NA,NA,1,"Los Angeles","C",1
"3946","C148",17,12,36.125744863859,0.470588235294118,33.2173081696235,1.41666666666667,"Los Angeles","C",1.42
"3947","C149",2,2,NA,NA,NA,1,"Los Angeles","C",1
"3948","C149",4,4,NA,NA,NA,1,"Los Angeles","C",1
"3949","C149",14,13,162.347513498635,0.857142857142858,8.00751407880929,1.07692307692308,"Los Angeles","C",1.08
"3951","C151",6,6,NA,NA,NA,1,"Los Angeles","C",1
"3954","C154",117,52,105.294757671059,0.29059829059829,49.3851746755028,2.25,"Los Angeles","C",2.25
"3958","C158",24,20,119.433521154491,0.708333333333332,16.745717455763,1.2,"Los Angeles","C",1.2
"3963","C162",53,44,273.231335259065,0.716981132075475,16.1035702432451,1.20454545454545,"Los Angeles","C",1.2
"3964","C163",67,27,48.7540115802667,0.208955223880597,55.3800582246411,2.48148148148148,"Los Angeles","C",2.48
"3967","C166",22,14,35.1789038286856,0.363636363636363,39.7965782793497,1.57142857142857,"Los Angeles","C",1.57
"3969","C17",11,9,40.7220041241225,0.636363636363637,22.1010733473912,1.22222222222222,"Los Angeles","C",1.22
"3971","C18",122,52,86.7541337482331,0.139344262295083,59.9395069183768,2.34615384615385,"Los Angeles","C",2.35
"3984","C3",47,22,38.3218489718364,0.170212765957448,57.408503478442,2.13636363636364,"Los Angeles","C",2.14
"3991","C36",2,2,NA,NA,NA,1,"Los Angeles","C",1
"3993","C38",9,7,24.7494921140843,0.555555555555555,28.2834086765622,1.28571428571429,"Los Angeles","C",1.29
"3995","C4",8,8,NA,NA,NA,1,"Los Angeles","C",1
"4001","C43",26,20,86.3705258349407,0.615384615384613,23.1560475135015,1.3,"Los Angeles","C",1.3
"4005","C47",59,31,61.4302264050215,0.254237288135592,50.4637567109243,1.90322580645161,"Los Angeles","C",1.9
"4006","C48",133,47,80.0443903358553,0.172932330827066,58.7174189256667,2.82978723404255,"Los Angeles","C",2.83
"4007","C49",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1,"Los Angeles","C",1.1
"4008","C5",55,28,58.4164189208522,0.290909090909089,47.9317296699356,1.96428571428571,"Los Angeles","C",1.96
"4009","C50",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667,"Los Angeles","C",1.17
"4010","C51",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111,"Los Angeles","C",1.11
"4011","C52",16,15,217.34088308962,0.875,6.90160074200802,1.06666666666667,"Los Angeles","C",1.07
"4013","C53",57,24,NA,NA,NA,2.375,"Los Angeles","C",2.38
"4019","C59",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Los Angeles","C",1.12
"4023","C62",115,48,84.5507272561184,0.191304347826083,56.7706530241897,2.39583333333333,"Los Angeles","C",2.4
"4025","C64",146,52,81.5664167524248,0.116438356164387,63.7517278193468,2.80769230769231,"Los Angeles","C",2.81
"4032","C70",71,28,46.55905065316,0.154929577464788,60.1386832574938,2.53571428571429,"Los Angeles","C",2.54
"4033","C71",74,34,62.7400242601861,0.229729729729726,54.1918821373104,2.17647058823529,"Los Angeles","C",2.18
"4035","C72",44,21,40.2948196445867,0.272727272727273,52.1158803668233,2.0952380952381,"Los Angeles","C",2.1
"4036","C73",23,15,44.1985733038906,0.478260869565217,33.9377470328428,1.53333333333333,"Los Angeles","C",1.53
"4037","C74",24,17,60.9442636473963,0.541666666666668,27.8943398157314,1.41176470588235,"Los Angeles","C",1.41
"4038","C75",50,21,35.2752952311415,0.199999999999999,59.531748387639,2.38095238095238,"Los Angeles","C",2.38
"4040","C77",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1,"Los Angeles","C",1.1
"4041","C78",74,30,49.7441499273313,0.189189189189189,60.3085991897047,2.46666666666667,"Los Angeles","C",2.47
"4047","C83",87,36,66.5665990067374,0.218390804597703,54.0811766519067,2.41666666666667,"Los Angeles","C",2.42
"4049","C85",35,22,50.9219470015215,0.285714285714285,43.2033755491373,1.59090909090909,"Los Angeles","C",1.59
"4050","C86",50,25,48.132144876217,0.240000000000002,51.9403406274399,2,"Los Angeles","C",2
"4051","C87",84,38,70.3740984112493,0.238095238095241,53.9971393707059,2.21052631578947,"Los Angeles","C",2.21
"4057","C92",38,26,80.2141327121171,0.473684210526315,32.4132408104594,1.46153846153846,"Los Angeles","C",1.46
"4063","C98",34,26,100.930603210452,0.558823529411764,25.7602740625527,1.30769230769231,"Los Angeles","C",1.31
"4065","D10",21,19,180.659283353687,0.80952380952381,10.5170349662036,1.10526315789474,"Los Angeles","D",1.11
"4069","D14",33,23,76.9223196231718,0.515151515151516,29.9002943653711,1.43478260869565,"Los Angeles","D",1.43
"4070","D15",76,53,167.42826740364,0.473684210526315,31.6553475837065,1.43396226415094,"Los Angeles","D",1.43
"4071","D16",209,91,152.998960226157,0.119617224880386,59.4775283867859,2.2967032967033,"Los Angeles","D",2.3
"4072","D18",3,3,NA,NA,NA,1,"Los Angeles","D",1
"4073","D2",26,12,19.3347613347353,0.115384615384615,62.0643813091282,2.16666666666667,"Los Angeles","D",2.17
"4078","D27",11,11,NA,NA,NA,1,"Los Angeles","D",1
"4079","D28",50,29,62.6534092362037,0.260000000000002,46.2863878494941,1.72413793103448,"Los Angeles","D",1.72
"4080","D29",173,61,95.2096590988879,0.150289017341045,64.0691297262638,2.83606557377049,"Los Angeles","D",2.84
"4081","D3",26,19,63.2521119641027,0.5,30.0385226832948,1.36842105263158,"Los Angeles","D",1.37
"4082","D30",88,47,114.538682591171,0.352272727272727,41.0341719816698,1.87234042553191,"Los Angeles","D",1.87
"4091","D39",39,20,43.0386552505947,0.307692307692307,46.469853399343,1.95,"Los Angeles","D",1.95
"4093","D41",3,2,NA,NA,NA,1.5,"Los Angeles","D",1.5
"4094","D42",41,18,42.6847799768823,0.292682926829269,42.1695977108202,2.27777777777778,"Los Angeles","D",2.28
"4095","D43",12,9,29.0636214220099,0.5,30.9665470428413,1.33333333333333,"Los Angeles","D",1.33
"4099","D48",121,41,75.3301557166018,0.18181818181818,54.4270745360534,2.95121951219512,"Los Angeles","D",2.95
"4100","D49",83,39,78.7044724126235,0.277108433734938,49.5524571914223,2.12820512820513,"Los Angeles","D",2.13
"4101","D5",115,53,98.1006890218341,0.234782608695653,54.0261241062271,2.16981132075472,"Los Angeles","D",2.17
"4107","D55",103,38,58.3626322194257,0.126213592233007,65.1101544857189,2.71052631578947,"Los Angeles","D",2.71
"4108","D56",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Los Angeles","D",1.12
"4110","D58",16,12,NA,NA,NA,1.33333333333333,"Los Angeles","D",1.33
"4111","D59",105,36,61.7698063807131,0.180952380952377,58.2809014781704,2.91666666666667,"Los Angeles","D",2.92
"4113","D60",22,11,19.1397248507153,0.136363636363637,57.4720905645041,2,"Los Angeles","D",2
"4115","D61",13,10,35.5506810123751,0.538461538461538,28.1288563685152,1.3,"Los Angeles","D",1.3
"4116","D61",3,2,NA,NA,NA,1.5,"Los Angeles","D",1.5
"4117","D61",97,39,66.4018201372455,0.19587628865979,58.733329778297,2.48717948717949,"Los Angeles","D",2.49
"4118","D61",8,4,6.52019508213209,0.25,61.3478576885158,2,"Los Angeles","D",2
"4122","D65",12,9,29.0636214220099,0.5,30.9665470428413,1.33333333333333,"Los Angeles","D",1.33
"4123","D66",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5,"Los Angeles","D",1.5
"4127","D68",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714,"Los Angeles","D",1.14
"4131","D71",91,39,70.37308345737,0.197802197802197,55.4189159888455,2.33333333333333,"Los Angeles","D",2.33
"4132","D8",50,32,85.7033159213702,0.420000000000002,37.3381118991462,1.5625,"Los Angeles","D",1.56
"4133","D9",73,41,94.9601558785362,0.342465753424662,43.176003262298,1.78048780487805,"Los Angeles","D",1.78
"4134","A1",49,33,95.3323199024247,0.448979591836732,34.6157525944784,1.48484848484848,"Louisville","A",1.48
"4137","A4",5,5,NA,NA,NA,1,"Louisville","A",1
"4140","A7",10,10,NA,NA,NA,1,"Louisville","A",1
"4144","B11",49,23,39.7305173815183,0.183673469387756,57.8900087787406,2.1304347826087,"Louisville","B",2.13
"4146","B2",73,30,48.839714196662,0.150684931506849,61.4254208761328,2.43333333333333,"Louisville","B",2.43
"4147","B3",33,20,55.3252660491319,0.424242424242422,36.149848754887,1.65,"Louisville","B",1.65
"4148","B4",114,53,97.4158732928856,0.210526315789473,54.4059178535031,2.15094339622642,"Louisville","B",2.15
"4149","B5",11,10,94.8616533585581,0.818181818181818,10.5416674134932,1.1,"Louisville","B",1.1
"4150","B6",123,45,71.7887277340915,0.162601626016261,62.6839357937669,2.73333333333333,"Louisville","B",2.73
"4151","B7",20,12,26.8171497056632,0.300000000000001,44.7474848434988,1.66666666666667,"Louisville","B",1.67
"4155","C10",48,22,45.9711620512952,0.270833333333332,47.8560885092531,2.18181818181818,"Louisville","C",2.18
"4156","C11",45,23,50.3722803942128,0.333333333333332,45.6600332960952,1.95652173913043,"Louisville","C",1.96
"4157","C12",92,49,126.761117523668,0.336956521739133,38.6553865706108,1.87755102040816,"Louisville","C",1.88
"4160","C15",13,9,23.3942138842656,0.384615384615385,38.4710511946426,1.44444444444444,"Louisville","C",1.44
"4161","C16",13,9,23.3942138842656,0.384615384615385,38.4710511946426,1.44444444444444,"Louisville","C",1.44
"4164","C4",12,12,NA,NA,NA,1,"Louisville","C",1
"4165","C5",19,13,38.2612531790644,0.473684210526317,33.9769320653441,1.46153846153846,"Louisville","C",1.46
"4172","D11",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111,"Louisville","D",1.11
"4173","D12",4,2,NA,NA,NA,2,"Louisville","D",2
"4174","D13",69,32,62.5427748907972,0.231884057971016,51.1649827751864,2.15625,"Louisville","D",2.16
"4175","D2",11,5,7.85605574125251,0.181818181818182,63.6451695950268,2.2,"Louisville","D",2.2
"4177","D4",15,12,50.5293872542705,0.6,23.7485563393326,1.25,"Louisville","D",1.25
"4178","D5",54,26,53.4483314327712,0.277777777777779,48.6451107135188,2.07692307692308,"Louisville","D",2.08
"4179","D6",66,35,82.0974330166659,0.348484848484851,42.6322708444428,1.88571428571429,"Louisville","D",1.89
"4180","D8",5,3,6.6586585515666,0.4,45.0541197865475,1.66666666666667,"Louisville","D",1.67
"4181","D9",11,8,23.2451371120631,0.454545454545455,34.4158004378834,1.375,"Louisville","D",1.38
"4182","A1",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2,"Lower Westchester Co.","A",1.2
"4186","A15",211,74,109.799774098589,0.0995260663507054,67.3954027751968,2.85135135135135,"Lower Westchester Co.","A",2.85
"4191","A4",2,2,NA,NA,NA,1,"Lower Westchester Co.","A",1
"4193","A7",28,21,72.2344679298758,0.5,29.071993747343,1.33333333333333,"Lower Westchester Co.","A",1.33
"4195","A9",21,15,43.9652722755632,0.428571428571429,34.1178371556164,1.4,"Lower Westchester Co.","A",1.4
"4196","B1",22,14,32.8441624309633,0.318181818181818,42.6255351447225,1.57142857142857,"Lower Westchester Co.","B",1.57
"4197","B10",46,20,36.0704397882995,0.217391304347824,55.4470644588248,2.3,"Lower Westchester Co.","B",2.3
"4198","B11",2,2,NA,NA,NA,1,"Lower Westchester Co.","B",1
"4199","B12",5,5,NA,NA,NA,1,"Lower Westchester Co.","B",1
"4202","B16",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667,"Lower Westchester Co.","B",1.67
"4203","B17",4,4,NA,NA,NA,1,"Lower Westchester Co.","B",1
"4204","B18",25,18,60.5763001902776,0.52,29.7145912567453,1.38888888888889,"Lower Westchester Co.","B",1.39
"4205","B19",56,30,73.6521882235903,0.339285714285712,40.7319873632637,1.86666666666667,"Lower Westchester Co.","B",1.87
"4207","B21",36,23,59.6603855487918,0.388888888888889,38.5515443596824,1.56521739130435,"Lower Westchester Co.","B",1.57
"4211","B24",4,2,NA,NA,NA,2,"Lower Westchester Co.","B",2
"4217","B28",13,12,137.851528497232,0.846153846153845,8.70501773235034,1.08333333333333,"Lower Westchester Co.","B",1.08
"4220","B3",8,8,NA,NA,NA,1,"Lower Westchester Co.","B",1
"4222","B5",68,27,46.6050602033937,0.191176470588236,57.9336232635826,2.51851851851852,"Lower Westchester Co.","B",2.52
"4223","B6",33,16,28.4341968527974,0.212121212121211,56.270272316223,2.0625,"Lower Westchester Co.","B",2.06
"4224","B7",21,17,87.0137944831097,0.666666666666668,19.537132130584,1.23529411764706,"Lower Westchester Co.","B",1.24
"4225","B8",12,7,13.7340973199702,0.25,50.9680384295923,1.71428571428571,"Lower Westchester Co.","B",1.71
"4227","C1",9,5,9.71188508151737,0.333333333333333,51.4833109950556,1.8,"Lower Westchester Co.","C",1.8
"4231","C11",21,11,23.5384311987924,0.285714285714286,46.7320863786553,1.90909090909091,"Lower Westchester Co.","C",1.91
"4232","C13",18,14,76.6419514180929,0.666666666666668,18.266758271365,1.28571428571429,"Lower Westchester Co.","C",1.29
"4234","C16",37,26,82.1380362689942,0.486486486486484,31.6540316533165,1.42307692307692,"Lower Westchester Co.","C",1.42
"4236","C23",73,32,56.4609670459261,0.19178082191781,56.6763229081265,2.28125,"Lower Westchester Co.","C",2.28
"4237","C24",6,3,4.18166455812985,0,71.7417659474264,2,"Lower Westchester Co.","C",2
"4238","C26",4,4,NA,NA,NA,1,"Lower Westchester Co.","C",1
"4239","C26",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333,"Lower Westchester Co.","C",1.33
"4240","C27",3,3,NA,NA,NA,1,"Lower Westchester Co.","C",1
"4241","C27",6,3,4.18166455812985,0,71.7417659474264,2,"Lower Westchester Co.","C",2
"4242","C3",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909,"Lower Westchester Co.","C",1.09
"4243","C4",40,22,44.6528235663064,0.274999999999999,49.2690007997624,1.81818181818182,"Lower Westchester Co.","C",1.82
"4244","C5",10,10,NA,NA,NA,1,"Lower Westchester Co.","C",1
"4245","C6",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333,"Lower Westchester Co.","C",1.33
"4246","C7",12,9,34.2527073113466,0.583333333333334,26.2752953166381,1.33333333333333,"Lower Westchester Co.","C",1.33
"4247","C8",4,4,NA,NA,NA,1,"Lower Westchester Co.","C",1
"4248","C9",14,10,31.4072053621965,0.5,31.8398274684973,1.4,"Lower Westchester Co.","C",1.4
"4249","C9",61,40,105.091613569829,0.377049180327866,38.0620285874872,1.525,"Lower Westchester Co.","C",1.52
"4250","C9",13,8,18.5660979892422,0.384615384615384,43.08929105424,1.625,"Lower Westchester Co.","C",1.62
"4251","D1",21,9,20.2202971354011,0.285714285714286,44.5097316806639,2.33333333333333,"Lower Westchester Co.","D",2.33
"4252","D11",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Lower Westchester Co.","D",1.25
"4253","D13",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111,"Lower Westchester Co.","D",1.11
"4254","D13",62,27,46.1160360770316,0.161290322580644,58.5479635649942,2.2962962962963,"Lower Westchester Co.","D",2.3
"4255","D14",2,1,NA,NA,NA,2,"Lower Westchester Co.","D",2
"4256","D2",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2,"Lower Westchester Co.","D",1.2
"4259","D4",12,12,NA,NA,NA,1,"Lower Westchester Co.","D",1
"4260","D7",5,5,NA,NA,NA,1,"Lower Westchester Co.","D",1
"4261","D9",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Lower Westchester Co.","D",1.25
"4262","A1",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667,"Lynchburg","A",1.17
"4264","A4",2,2,NA,NA,NA,1,"Lynchburg","A",1
"4265","B1",9,9,NA,NA,NA,1,"Lynchburg","B",1
"4266","B2",22,15,41.0480869079479,0.409090909090908,36.5425069227663,1.46666666666667,"Lynchburg","B",1.47
"4268","C1",7,7,NA,NA,NA,1,"Lynchburg","C",1
"4269","C10",25,14,27.2407349636274,0.199999999999999,51.3936206886238,1.78571428571429,"Lynchburg","C",1.79
"4270","C12",3,3,NA,NA,NA,1,"Lynchburg","C",1
"4271","C13",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2,"Lynchburg","C",1.2
"4272","C14",13,6,9.18335929624404,0.0769230769230766,65.3355684608134,2.16666666666667,"Lynchburg","C",2.17
"4273","C2",6,6,NA,NA,NA,1,"Lynchburg","C",1
"4274","C6",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333,"Lynchburg","C",1.33
"4275","C7",26,12,19.2835427330558,0.0769230769230766,62.2292291728617,2.16666666666667,"Lynchburg","C",2.17
"4276","D1",3,3,NA,NA,NA,1,"Lynchburg","D",1
"4277","D5",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Lynchburg","D",1.25
