"","id","ebird","iNaturalist","other"
"4171","CA_Los Angeles_B42_B_353",395,6,5
"4172","CA_Los Angeles_B43_B_354",3,1,0
"4173","CA_Los Angeles_B44_B_355",1608,16,0
"4174","CA_Los Angeles_B45_B_356",363,0,0
"4175","CA_Los Angeles_B46_B_357",1582,41,0
"4176","CA_Los Angeles_B47_B_358",137,23,0
"4177","CA_Los Angeles_B48_B_359",26,3,0
"4178","CA_Los Angeles_B49_B_360",90,2,0
"4179","CA_Los Angeles_B5_B_361",127,15,0
"4180","CA_Los Angeles_B50_B_362",1,2,0
"4181","CA_Los Angeles_B51_B_363",657,40,51
"4182","CA_Los Angeles_B52_B_364",38,7,0
"4183","CA_Los Angeles_B53_B_365",128,8,0
"4184","CA_Los Angeles_B54_B_366",1038,45,2
"4185","CA_Los Angeles_B55_B_367",2,22,31
"4186","CA_Los Angeles_B57_B_368",0,1,0
"4187","CA_Los Angeles_B58_B_369",560,39,11
"4188","CA_Los Angeles_B59_B_370",142,0,0
"4189","CA_Los Angeles_B6_B_371",78,11,6
"4190","CA_Los Angeles_B60_B_372",1,3,0
"4191","CA_Los Angeles_B61_B_373",12,4,13
"4192","CA_Los Angeles_B62_B_374",6,9,144
"4193","CA_Los Angeles_B63_B_375",15,14,0
"4194","CA_Los Angeles_B64_B_376",102,68,4
"4195","CA_Los Angeles_B65_B_377",470,3,0
"4196","CA_Los Angeles_B66_B_378",15,7,0
"4197","CA_Los Angeles_B67_B_379",21,5,0
"4198","CA_Los Angeles_B68_B_380",29,1,0
"4199","CA_Los Angeles_B69_B_381",1640,28,0
"4200","CA_Los Angeles_B7_B_382",202,12,1
"4201","CA_Los Angeles_B70_B_383",105,8,0
"4202","CA_Los Angeles_B71_B_384",100,4,0
"4203","CA_Los Angeles_B72_B_385",274,27,0
"4204","CA_Los Angeles_B73_B_386",28,10,0
"4205","CA_Los Angeles_B74_B_387",557,30,0
"4206","CA_Los Angeles_B75_B_388",865,88,0
"4207","CA_Los Angeles_B76_B_389",4314,186,2
"4208","CA_Los Angeles_B77_B_390",138,18,0
"4209","CA_Los Angeles_B78_B_391",17,12,0
"4210","CA_Los Angeles_B79_B_392",10,5,23
"4211","CA_Los Angeles_B8_B_393",12,4,0
"4212","CA_Los Angeles_B80_B_394",6,3,0
"4213","CA_Los Angeles_B81_B_395",0,8,0
"4214","CA_Los Angeles_B82_B_396",66,3,0
"4215","CA_Los Angeles_B83_B_397",0,7,0
"4216","CA_Los Angeles_B84_B_398",502,39,2
"4217","CA_Los Angeles_B85_B_399",39,20,0
"4218","CA_Los Angeles_B86_B_400",0,4,0
"4219","CA_Los Angeles_B87_B_401",0,1,0
"4220","CA_Los Angeles_B88_B_402",535,10,1
"4221","CA_Los Angeles_B89_B_403",25,4,0
"4222","CA_Los Angeles_B9_B_404",572,21,229
"4223","CA_Los Angeles_B90_B_405",2,7,0
"4224","CA_Los Angeles_B91_B_406",65,0,0
"4225","CA_Los Angeles_B92_B_407",155,10,0
"4226","CA_Los Angeles_B93_B_408",308,100,0
"4227","CA_Los Angeles_B94_B_409",130,10,0
"4228","CA_Los Angeles_B95_B_410",29,14,0
"4229","CA_Los Angeles_B96_B_411",174,31,0
"4230","CA_Los Angeles_B97_B_412",21,19,0
"4231","CA_Los Angeles_B98_B_413",24,12,0
"4232","CA_Los Angeles_B99_B_414",52,10,0
"4233","CA_Los Angeles_C1_C_415",24,8,27
"4234","CA_Los Angeles_C10_C_416",2050,71,200
"4235","CA_Los Angeles_C100_C_417",4702,150,2
"4236","CA_Los Angeles_C101_C_418",890,43,0
"4237","CA_Los Angeles_C102_C_419",0,2,0
"4238","CA_Los Angeles_C103_C_420",6,4,1
"4239","CA_Los Angeles_C104_C_421",35,13,1
"4240","CA_Los Angeles_C105_C_422",62,2,58
"4241","CA_Los Angeles_C106_C_423",6,6,21
"4242","CA_Los Angeles_C107_C_424",178,27,247
"4243","CA_Los Angeles_C108_C_425",931,52,1
"4244","CA_Los Angeles_C109_C_426",15,12,13
"4245","CA_Los Angeles_C11_C_427",0,3,0
"4246","CA_Los Angeles_C11_C_428",5,18,0
"4247","CA_Los Angeles_C110_C_429",182,28,24
"4248","CA_Los Angeles_C111_C_430",586,15,0
"4249","CA_Los Angeles_C112_C_431",218,26,260
"4250","CA_Los Angeles_C113_C_432",106,9,0
"4251","CA_Los Angeles_C114_C_433",181,13,0
"4252","CA_Los Angeles_C115_C_434",15,16,0
"4253","CA_Los Angeles_C116_C_435",45,15,0
"4254","CA_Los Angeles_C117_C_436",378,58,21
"4255","CA_Los Angeles_C118_C_437",104,8,0
"4256","CA_Los Angeles_C119_C_438",25,16,0
"4257","CA_Los Angeles_C12_C_439",75,23,57
"4258","CA_Los Angeles_C120_C_440",63,47,0
"4259","CA_Los Angeles_C121_C_441",16,5,0
"4260","CA_Los Angeles_C122_C_442",85,25,113
"4261","CA_Los Angeles_C123_C_443",104,16,0
"4262","CA_Los Angeles_C124_C_444",94,35,58
"4263","CA_Los Angeles_C125_C_445",69,41,10
"4264","CA_Los Angeles_C126_C_446",70,21,0
"4265","CA_Los Angeles_C127_C_447",457,78,49
"4266","CA_Los Angeles_C128_C_448",50,53,0
"4267","CA_Los Angeles_C129_C_449",20,11,0
"4268","CA_Los Angeles_C13_C_450",95,19,0
"4269","CA_Los Angeles_C130_C_451",5,8,0
"4270","CA_Los Angeles_C131_C_453",1,4,0
"4271","CA_Los Angeles_C132_C_454",12882,1,0
"4272","CA_Los Angeles_C133_C_455",76,2,0
"4273","CA_Los Angeles_C134_C_456",462,14,351
"4274","CA_Los Angeles_C136_C_458",3,1,35
"4275","CA_Los Angeles_C137_C_459",530,3,95
"4276","CA_Los Angeles_C138_C_460",70,25,56
"4277","CA_Los Angeles_C139_C_461",27,9,0
"4278","CA_Los Angeles_C14_C_462",39651,46,581
"4279","CA_Los Angeles_C140_C_463",152,61,0
"4280","CA_Los Angeles_C141_C_464",5184,97,0
"4281","CA_Los Angeles_C142_C_465",80,30,0
"4282","CA_Los Angeles_C143_C_466",2,4,0
"4283","CA_Los Angeles_C144_C_467",7,14,1
"4284","CA_Los Angeles_C145_C_468",10,0,0
"4285","CA_Los Angeles_C145_C_469",137,1,0
"4286","CA_Los Angeles_C145_C_470",4,1,7
"4287","CA_Los Angeles_C146_C_471",0,3,0
"4288","CA_Los Angeles_C147_C_472",0,5,0
"4289","CA_Los Angeles_C148_C_473",9,8,0
"4290","CA_Los Angeles_C149_C_474",0,2,0
"4291","CA_Los Angeles_C149_C_475",0,4,0
"4292","CA_Los Angeles_C149_C_476",8,0,0
"4293","CA_Los Angeles_C15_C_477",1037,22,63
"4294","CA_Los Angeles_C151_C_479",2,3,0
"4295","CA_Los Angeles_C152_C_480",495,2,0
"4296","CA_Los Angeles_C153_C_481",235,20,0
"4297","CA_Los Angeles_C154_C_482",116,1,0
"4298","CA_Los Angeles_C155_C_483",192,6,1
"4299","CA_Los Angeles_C156_C_484",1401,100,371
"4300","CA_Los Angeles_C157_C_485",472,25,0
"4301","CA_Los Angeles_C158_C_486",17,5,0
"4302","CA_Los Angeles_C159_C_487",2037,5,0
"4303","CA_Los Angeles_C16_C_488",280,63,0
"4304","CA_Los Angeles_C160_C_489",28087,206,314
"4305","CA_Los Angeles_C161_C_490",3040,300,0
"4306","CA_Los Angeles_C162_C_491",4,1,22
"4307","CA_Los Angeles_C163_C_492",66,1,0
"4308","CA_Los Angeles_C164_C_493",854,5,1
"4309","CA_Los Angeles_C165_C_494",1036,36,139
"4310","CA_Los Angeles_C166_C_495",1,20,0
"4311","CA_Los Angeles_C167_C_496",280,19,0
"4312","CA_Los Angeles_C17_C_497",3,5,0
"4313","CA_Los Angeles_C17_C_498",129,12,0
"4314","CA_Los Angeles_C18_C_499",97,17,7
"4315","CA_Los Angeles_C19_C_500",151,28,29
"4316","CA_Los Angeles_C2_C_501",21,13,319
"4317","CA_Los Angeles_C20_C_502",2407,277,132
"4318","CA_Los Angeles_C21_C_503",128,37,0
"4319","CA_Los Angeles_C22_C_504",535,29,0
"4320","CA_Los Angeles_C23_C_505",1089,15,0
"4321","CA_Los Angeles_C24_C_506",4706,29,0
"4322","CA_Los Angeles_C25_C_507",38023,208,928
"4323","CA_Los Angeles_C26_C_508",670,52,11
"4324","CA_Los Angeles_C27_C_509",12564,45,6
"4325","CA_Los Angeles_C28_C_510",436,9,680
"4326","CA_Los Angeles_C29_C_511",998,59,3
"4327","CA_Los Angeles_C3_C_512",30,2,0
"4328","CA_Los Angeles_C30_C_513",4925,114,548
"4329","CA_Los Angeles_C31_C_514",1613,22,0
"4330","CA_Los Angeles_C32_C_515",821,83,352
"4331","CA_Los Angeles_C33_C_516",549,22,0
"4332","CA_Los Angeles_C34_C_517",2255,50,312
"4333","CA_Los Angeles_C35_C_518",208,19,0
"4334","CA_Los Angeles_C37_C_520",520,1,0
"4335","CA_Los Angeles_C38_C_521",4,2,0
"4336","CA_Los Angeles_C39_C_522",2026,472,15
"4337","CA_Los Angeles_C4_C_523",8,0,0
"4338","CA_Los Angeles_C40_C_524",1587,26,0
"4339","CA_Los Angeles_C41_C_525",3126,29,165
"4340","CA_Los Angeles_C42_C_526",178,12,0
"4341","CA_Los Angeles_C42_C_527",710,35,2
"4342","CA_Los Angeles_C43_C_528",223,32,164
"4343","CA_Los Angeles_C43_C_529",22,0,0
"4344","CA_Los Angeles_C44_C_530",486,14,254
"4345","CA_Los Angeles_C45_C_531",160,21,1
"4346","CA_Los Angeles_C46_C_532",1654,45,0
"4347","CA_Los Angeles_C47_C_533",32,17,0
"4348","CA_Los Angeles_C48_C_534",39,33,0
"4349","CA_Los Angeles_C49_C_535",0,4,0
"4350","CA_Los Angeles_C5_C_536",0,1,0
"4351","CA_Los Angeles_C5_C_537",41,8,0
"4352","CA_Los Angeles_C51_C_539",4,2,0
"4353","CA_Los Angeles_C52_C_540",15,1,0
"4354","CA_Los Angeles_C52_C_541",336,5,2
"4355","CA_Los Angeles_C53_C_542",36,2,15
"4356","CA_Los Angeles_C54_C_543",4124,1,31
"4357","CA_Los Angeles_C55_C_544",1490,14,0
"4358","CA_Los Angeles_C56_C_545",3802,0,0
"4359","CA_Los Angeles_C57_C_547",155,1,2
"4360","CA_Los Angeles_C58_C_548",103,4,0
"4361","CA_Los Angeles_C59_C_549",7,2,0
"4362","CA_Los Angeles_C6_C_550",73,33,21
"4363","CA_Los Angeles_C60_C_551",2107,9,47
"4364","CA_Los Angeles_C61_C_552",1653,16,0
"4365","CA_Los Angeles_C62_C_553",107,3,0
"4366","CA_Los Angeles_C63_C_554",535,176,22
"4367","CA_Los Angeles_C64_C_555",104,11,0
"4368","CA_Los Angeles_C65_C_556",1981,7,0
"4369","CA_Los Angeles_C66_C_557",155,48,0
"4370","CA_Los Angeles_C67_C_558",391,37,2
"4371","CA_Los Angeles_C68_C_559",817,50,285
"4372","CA_Los Angeles_C69_C_560",131,33,0
"4373","CA_Los Angeles_C7_C_561",398,20,139
"4374","CA_Los Angeles_C70_C_562",50,13,0
"4375","CA_Los Angeles_C71_C_563",45,22,2
"4376","CA_Los Angeles_C72_C_564",20,7,54
"4377","CA_Los Angeles_C72_C_565",43,1,0
"4378","CA_Los Angeles_C73_C_566",19,3,0
"4379","CA_Los Angeles_C74_C_567",12,9,0
"4380","CA_Los Angeles_C75_C_568",37,9,0
"4381","CA_Los Angeles_C76_C_569",217,15,0
"4382","CA_Los Angeles_C77_C_570",0,9,0
"4383","CA_Los Angeles_C78_C_571",43,27,0
"4384","CA_Los Angeles_C79_C_572",61,25,0
"4385","CA_Los Angeles_C8_C_573",3246,40,0
"4386","CA_Los Angeles_C80_C_574",292,58,41
"4387","CA_Los Angeles_C81_C_575",1735,110,3
"4388","CA_Los Angeles_C82_C_576",78,12,51
"4389","CA_Los Angeles_C83_C_577",52,25,2
"4390","CA_Los Angeles_C84_C_578",422,26,0
"4391","CA_Los Angeles_C85_C_579",24,8,0
"4392","CA_Los Angeles_C86_C_580",32,13,0
"4393","CA_Los Angeles_C87_C_581",66,15,0
"4394","CA_Los Angeles_C88_C_582",125,13,0
"4395","CA_Los Angeles_C89_C_583",942,106,297
"4396","CA_Los Angeles_C9_C_584",6538,10,908
"4397","CA_Los Angeles_C90_C_585",371,23,1
"4398","CA_Los Angeles_C91_C_586",2226,39,0
"4399","CA_Los Angeles_C92_C_587",17,15,0
"4400","CA_Los Angeles_C93_C_588",221,15,2
"4401","CA_Los Angeles_C94_C_589",1368,20,0
"4402","CA_Los Angeles_C95_C_590",389,68,55
"4403","CA_Los Angeles_C96_C_591",900,86,210
"4404","CA_Los Angeles_C97_C_592",738,106,79
"4405","CA_Los Angeles_C98_C_593",11,13,0
"4406","CA_Los Angeles_C99_C_594",105,25,0
"4407","CA_Los Angeles_D1_D_595",1,0,0
"4408","CA_Los Angeles_D10_D_596",14,4,0
"4409","CA_Los Angeles_D11_D_597",438,61,0
"4410","CA_Los Angeles_D12_D_598",71,44,0
"4411","CA_Los Angeles_D13_D_599",231,25,37
"4412","CA_Los Angeles_D14_D_600",25,5,0
"4413","CA_Los Angeles_D15_D_601",39,15,5
"4414","CA_Los Angeles_D16_D_602",200,6,0
"4415","CA_Los Angeles_D18_D_604",2,1,0
"4416","CA_Los Angeles_D19_D_605",0,0,1
"4417","CA_Los Angeles_D2_D_606",24,0,0
"4418","CA_Los Angeles_D21_D_608",0,1,0
"4419","CA_Los Angeles_D23_D_610",4296,95,0
"4420","CA_Los Angeles_D24_D_611",3445,36,102
"4421","CA_Los Angeles_D25_D_612",814,93,104
"4422","CA_Los Angeles_D26_D_613",8457,543,44
"4423","CA_Los Angeles_D27_D_614",11,0,0
"4424","CA_Los Angeles_D28_D_615",42,2,0
"4425","CA_Los Angeles_D29_D_616",84,23,9
"4426","CA_Los Angeles_D3_D_617",22,4,0
"4427","CA_Los Angeles_D30_D_618",66,14,1
"4428","CA_Los Angeles_D31_D_619",893,21,0
"4429","CA_Los Angeles_D32_D_620",4195,374,0
"4430","CA_Los Angeles_D33_D_621",357,23,1
"4431","CA_Los Angeles_D34_D_622",17731,874,379
"4432","CA_Los Angeles_D35_D_623",328,271,0
"4433","CA_Los Angeles_D36_D_624",238,27,0
"4434","CA_Los Angeles_D37_D_625",2040,38,5
"4435","CA_Los Angeles_D38_D_626",1118,160,1
"4436","CA_Los Angeles_D39_D_627",10,14,0
"4437","CA_Los Angeles_D4_D_628",0,1,33
"4438","CA_Los Angeles_D40_D_629",30,8,17
"4439","CA_Los Angeles_D41_D_630",0,3,0
"4440","CA_Los Angeles_D42_D_631",29,11,0
"4441","CA_Los Angeles_D43_D_632",8,4,0
"4442","CA_Los Angeles_D44_D_633",556,59,59
"4443","CA_Los Angeles_D45_D_634",2536,136,207
"4444","CA_Los Angeles_D47_D_636",87,10,0
"4445","CA_Los Angeles_D48_D_637",54,51,7
"4446","CA_Los Angeles_D49_D_638",70,7,0
"4447","CA_Los Angeles_D5_D_639",107,6,0
"4448","CA_Los Angeles_D50_D_640",14896,342,6
"4449","CA_Los Angeles_D51_D_641",137,91,0
"4450","CA_Los Angeles_D52_D_642",3254,166,1
"4451","CA_Los Angeles_D53_D_643",125,102,14
"4452","CA_Los Angeles_D54_D_644",601,90,2
"4453","CA_Los Angeles_D55_D_645",96,1,0
"4454","CA_Los Angeles_D56_D_646",6,1,0
"4455","CA_Los Angeles_D57_D_647",930,4,0
"4456","CA_Los Angeles_D58_D_648",0,1,0
"4457","CA_Los Angeles_D58_D_649",9,1,0
"4458","CA_Los Angeles_D59_D_650",83,11,0
"4459","CA_Los Angeles_D6_D_651",3117,7,62
"4460","CA_Los Angeles_D60_D_652",14,8,0
"4461","CA_Los Angeles_D60_D_653",0,1,0
"4462","CA_Los Angeles_D60_D_654",715,13,0
"4463","CA_Los Angeles_D61_D_655",3,4,0
"4464","CA_Los Angeles_D61_D_656",0,3,0
"4465","CA_Los Angeles_D61_D_657",90,4,0
"4466","CA_Los Angeles_D61_D_658",0,8,0
"4467","CA_Los Angeles_D62_D_659",124,3,0
"4468","CA_Los Angeles_D63_D_660",5478,80,13
"4469","CA_Los Angeles_D64_D_661",323,10,0
"4470","CA_Los Angeles_D65_D_662",3,9,0
"4471","CA_Los Angeles_D66_D_663",0,6,0
"4472","CA_Los Angeles_D66_D_664",188,48,0
"4473","CA_Los Angeles_D67_D_665",167,104,0
"4474","CA_Los Angeles_D67_D_666",30275,125,35
"4475","CA_Los Angeles_D68_D_667",4,2,0
"4476","CA_Los Angeles_D69_D_668",197,4,0
"4477","CA_Los Angeles_D69_D_669",775,43,351
"4478","CA_Los Angeles_D7_D_670",1304,4,0
"4479","CA_Los Angeles_D70_D_671",1309,51,90
"4480","CA_Los Angeles_D71_D_672",76,10,0
"4481","CA_Los Angeles_D8_D_673",42,6,2
"4482","CA_Los Angeles_D9_D_674",54,5,0
"4483","KY_Louisville_A1_A_3423",48,0,0
"4484","KY_Louisville_A2_A_3424",360,2,0
"4485","KY_Louisville_A3_A_3425",410,1,0
"4486","KY_Louisville_A4_A_3426",5,0,0
"4487","KY_Louisville_A5_A_3427",238,2,0
"4488","KY_Louisville_A6_A_3428",2481,15,455
"4489","KY_Louisville_A7_A_3429",10,0,0
"4490","KY_Louisville_A8_A_3430",42,3,0
"4491","KY_Louisville_B1_B_3431",476,0,0
"4492","KY_Louisville_B10_B_3432",135,22,79
"4493","KY_Louisville_B11_B_3433",31,0,0
"4494","KY_Louisville_B12_B_3434",0,1,0
"4495","KY_Louisville_B13_B_3435",788,7,0
"4496","KY_Louisville_B15_B_3437",1,0,0
"4497","KY_Louisville_B2_B_3439",66,0,0
"4498","KY_Louisville_B3_B_3440",32,0,0
"4499","KY_Louisville_B4_B_3441",108,3,0
"4500","KY_Louisville_B5_B_3442",3,2,0
"4501","KY_Louisville_B6_B_3443",118,1,0
"4502","KY_Louisville_B7_B_3444",19,0,0
"4503","KY_Louisville_B8_B_3445",1375,1,0
"4504","KY_Louisville_B9_B_3446",1133,0,0
"4505","KY_Louisville_C1_C_3447",113,1,8
"4506","KY_Louisville_C10_C_3448",34,0,0
"4507","KY_Louisville_C11_C_3449",40,5,0
"4508","KY_Louisville_C12_C_3450",87,0,0
"4509","KY_Louisville_C13_C_3451",7,4,77
"4510","KY_Louisville_C14_C_3452",653,5,0
"4511","KY_Louisville_C15_C_3453",11,0,0
"4512","KY_Louisville_C16_C_3454",13,0,0
"4513","KY_Louisville_C2_C_3456",4928,1,356
"4514","KY_Louisville_C3_C_3457",160,3,0
"4515","KY_Louisville_C4_C_3458",11,1,0
"4516","KY_Louisville_C5_C_3459",7,1,0
"4517","KY_Louisville_C6_C_3460",1305,8,65
"4518","KY_Louisville_C7_C_3461",1633,8,0
"4519","KY_Louisville_C8_C_3462",305,11,0
"4520","KY_Louisville_C9_C_3463",79,1,0
"4521","KY_Louisville_D1_D_3464",925,9,0
"4522","KY_Louisville_D10_D_3465",287,0,0
"4523","KY_Louisville_D11_D_3466",10,0,0
"4524","KY_Louisville_D12_D_3467",0,0,4
"4525","KY_Louisville_D13_D_3468",57,10,0
"4526","KY_Louisville_D2_D_3469",10,0,0
"4527","KY_Louisville_D3_D_3470",207,1,0
"4528","KY_Louisville_D4_D_3471",14,1,0
"4529","KY_Louisville_D5_D_3472",37,3,0
"4530","KY_Louisville_D6_D_3473",55,2,0
"4531","KY_Louisville_D8_D_3475",5,0,0
"4532","KY_Louisville_D9_D_3476",9,1,0
"4533","NY_Lower Westchester Co._A1_A_6297",0,4,0
"4534","NY_Lower Westchester Co._A1_A_6299",1,0,0
"4535","NY_Lower Westchester Co._A1_A_6300",2634,30,107
"4536","NY_Lower Westchester Co._A13_A_6304",13527,38,354
"4537","NY_Lower Westchester Co._A14_A_6305",1096,16,0
"4538","NY_Lower Westchester Co._A15_A_6306",210,0,0
"4539","NY_Lower Westchester Co._A17_A_6308",9805,2,0
"4540","NY_Lower Westchester Co._A18_A_6309",331,6,0
"4541","NY_Lower Westchester Co._A2_A_6311",116,0,0
"4542","NY_Lower Westchester Co._A3_A_6312",586,3,0
"4543","NY_Lower Westchester Co._A4_A_6316",1,0,0
"4544","NY_Lower Westchester Co._A6_A_6318",432,7,89
"4545","NY_Lower Westchester Co._A7_A_6319",26,1,0
"4546","NY_Lower Westchester Co._A8_A_6320",2196,1,121
"4547","NY_Lower Westchester Co._A9_A_6321",16,5,0
"4548","NY_Lower Westchester Co._B1_B_6322",22,0,0
"4549","NY_Lower Westchester Co._B10_B_6324",44,1,0
"4550","NY_Lower Westchester Co._B11_B_6325",1,0,0
"4551","NY_Lower Westchester Co._B12_B_6326",2,2,0
"4552","NY_Lower Westchester Co._B14_B_6328",154,3,0
"4553","NY_Lower Westchester Co._B15_B_6329",1964,0,0
"4554","NY_Lower Westchester Co._B16_B_6330",4,0,0
"4555","NY_Lower Westchester Co._B17_B_6331",4,0,0
"4556","NY_Lower Westchester Co._B18_B_6332",25,0,0
"4557","NY_Lower Westchester Co._B19_B_6333",39,1,16
"4558","NY_Lower Westchester Co._B2_B_6334",1,0,0
"4559","NY_Lower Westchester Co._B20_B_6335",80,3,73
"4560","NY_Lower Westchester Co._B21_B_6336",36,0,0
"4561","NY_Lower Westchester Co._B21_B_6337",327,29,0
"4562","NY_Lower Westchester Co._B22_B_6338",160,2,0
"4563","NY_Lower Westchester Co._B23_B_6339",88,0,0
"4564","NY_Lower Westchester Co._B24_B_6340",4,0,0
"4565","NY_Lower Westchester Co._B25_B_6341",430,0,0
"4566","NY_Lower Westchester Co._B26_B_6342",552,2,41
"4567","NY_Lower Westchester Co._B26_B_6344",15670,3,0
"4568","NY_Lower Westchester Co._B27_B_6345",318,3,0
"4569","NY_Lower Westchester Co._B28_B_6346",1980,0,0
"4570","NY_Lower Westchester Co._B28_B_6347",13,0,0
"4571","NY_Lower Westchester Co._B28_B_6348",1118,47,184
"4572","NY_Lower Westchester Co._B29_B_6349",1439,7,0
"4573","NY_Lower Westchester Co._B3_B_6350",8,0,0
"4574","NY_Lower Westchester Co._B4_B_6351",285,1,94
"4575","NY_Lower Westchester Co._B5_B_6353",68,0,0
"4576","NY_Lower Westchester Co._B6_B_6354",33,0,0
"4577","NY_Lower Westchester Co._B7_B_6355",12,2,0
"4578","NY_Lower Westchester Co._B8_B_6356",12,0,0
"4579","NY_Lower Westchester Co._B9_B_6357",143,5,0
"4580","NY_Lower Westchester Co._C1_C_6358",9,0,0
"4581","NY_Lower Westchester Co._C1_C_6359",4061,0,0
"4582","NY_Lower Westchester Co._C10_C_6360",1044,1,0
"4583","NY_Lower Westchester Co._C10_C_6361",284,0,0
"4584","NY_Lower Westchester Co._C11_C_6363",17,2,0
"4585","NY_Lower Westchester Co._C13_C_6366",17,1,0
"4586","NY_Lower Westchester Co._C15_C_6369",135,0,0
"4587","NY_Lower Westchester Co._C16_C_6370",35,2,0
"4588","NY_Lower Westchester Co._C17_C_6372",1,0,0
"4589","NY_Lower Westchester Co._C19_C_6374",105,1,0
"4590","NY_Lower Westchester Co._C21_C_6377",1,0,0
"4591","NY_Lower Westchester Co._C23_C_6380",73,0,0
"4592","NY_Lower Westchester Co._C24_C_6381",6,0,0
"4593","NY_Lower Westchester Co._C26_C_6383",1,0,0
"4594","NY_Lower Westchester Co._C26_C_6384",4,0,0
"4595","NY_Lower Westchester Co._C27_C_6385",3,0,0
"4596","NY_Lower Westchester Co._C27_C_6387",6,0,0
"4597","NY_Lower Westchester Co._C28_C_6388",1,0,0
"4598","NY_Lower Westchester Co._C3_C_6389",12,0,0
"4599","NY_Lower Westchester Co._C4_C_6390",40,0,0
"4600","NY_Lower Westchester Co._C5_C_6391",10,0,0
"4601","NY_Lower Westchester Co._C6_C_6392",4,0,0
"4602","NY_Lower Westchester Co._C7_C_6393",8,0,0
"4603","NY_Lower Westchester Co._C8_C_6395",4,0,0
"4604","NY_Lower Westchester Co._C9_C_6398",0,14,0
"4605","NY_Lower Westchester Co._C9_C_6399",60,1,0
"4606","NY_Lower Westchester Co._C9_C_6400",13,0,0
"4607","NY_Lower Westchester Co._D1_D_6401",20,0,0
"4608","NY_Lower Westchester Co._D11_D_6403",4,1,0
"4609","NY_Lower Westchester Co._D13_D_6406",10,0,0
"4610","NY_Lower Westchester Co._D13_D_6407",58,2,0
"4611","NY_Lower Westchester Co._D14_D_6408",2,0,0
"4612","NY_Lower Westchester Co._D2_D_6409",5,1,0
"4613","NY_Lower Westchester Co._D3_D_6410",2660,0,210
"4614","NY_Lower Westchester Co._D3_D_6411",25,0,162
"4615","NY_Lower Westchester Co._D4_D_6412",12,0,0
"4616","NY_Lower Westchester Co._D7_D_6418",5,0,0
"4617","NY_Lower Westchester Co._D7_D_6419",1,0,0
"4618","NY_Lower Westchester Co._D9_D_6421",5,0,0
"4619","VA_Lynchburg_A1_A_9064",7,0,0
"4620","VA_Lynchburg_A2_A_9065",779,1,782
"4621","VA_Lynchburg_A4_A_9067",2,0,0
"4622","VA_Lynchburg_B1_B_9068",9,0,0
"4623","VA_Lynchburg_B2_B_9069",18,0,0
"4624","VA_Lynchburg_B3_B_9071",123,0,0
"4625","VA_Lynchburg_C1_C_9072",7,0,0
"4626","VA_Lynchburg_C10_C_9073",23,0,0
"4627","VA_Lynchburg_C12_C_9075",3,0,0
"4628","VA_Lynchburg_C13_C_9076",2,1,0
"4629","VA_Lynchburg_C14_C_9077",13,0,0
"4630","VA_Lynchburg_C2_C_9079",6,0,0
"4631","VA_Lynchburg_C6_C_9083",8,0,0
"4632","VA_Lynchburg_C7_C_9084",23,2,0
"4633","VA_Lynchburg_D1_D_9087",3,0,0
"4634","VA_Lynchburg_D4_D_9091",1,0,0
"4635","VA_Lynchburg_D5_D_9092",5,0,0
"4636","VA_Lynchburg_D7_D_9094",45,0,0
"4637","VA_Lynchburg_D9_D_9096",1,0,0
"4638","GA_Macon_A2_A_1821",21,0,0
"4639","GA_Macon_B1_B_1822",28440,0,0
"4640","GA_Macon_B2_B_1823",1,0,0
"4641","GA_Macon_B4_B_1825",3327,0,0
"4642","GA_Macon_B5_B_1826",290,1,0
"4643","GA_Macon_B6_B_1827",5214,0,0
"4644","GA_Macon_C1_C_1828",48,0,0
"4645","GA_Macon_C10_C_1829",1,0,0
"4646","GA_Macon_C12_C_1831",4,0,0
"4647","GA_Macon_C14_C_1833",35,0,0
"4648","GA_Macon_C2_C_1836",13,0,0
"4649","GA_Macon_C3_C_1837",66,0,0
"4650","GA_Macon_C4_C_1838",13,0,0
"4651","GA_Macon_C5_C_1839",9,0,0
"4652","GA_Macon_C6_C_1840",1745,0,432
"4653","GA_Macon_C8_C_1842",27,0,0
"4654","GA_Macon_C9_C_1843",33,0,0
"4655","GA_Macon_D1_D_1844",34,0,0
"4656","GA_Macon_D10_D_1845",95,1,0
"4657","GA_Macon_D12_D_1847",73,0,0
"4658","GA_Macon_D13_D_1848",1298,0,0
"4659","GA_Macon_D14_D_1849",46,0,0
"4660","GA_Macon_D15_D_1850",56,0,0
"4661","GA_Macon_D16_D_1851",3,0,0
"4662","GA_Macon_D2_D_1852",23,0,0
"4663","GA_Macon_D3_D_1853",64,0,0
"4664","GA_Macon_D4_D_1854",631,0,0
"4665","GA_Macon_D5_D_1855",52,0,15
"4666","GA_Macon_D6_D_1856",37,0,0
"4667","GA_Macon_D8_D_1859",7,0,0
"4668","GA_Macon_D9_D_1860",75,0,0
"4669","WI_Madison_A1_A_9513",2334,5,0
"4670","WI_Madison_A2_A_9514",17402,22,0
"4671","WI_Madison_A3_A_9515",399,3,0
"4672","WI_Madison_A4_A_9516",3958,1,0
"4673","WI_Madison_A5_A_9517",1881,0,0
"4674","WI_Madison_B1_B_9518",43,4,0
"4675","WI_Madison_B2_B_9519",1206,3,0
"4676","WI_Madison_B3_B_9520",228,3,0
